Date,PX_LOW,PX_HIGH,PX_VOLUME,PX_OPEN,PX_CLOSE_1D,BEST_PE_RATIO,CUR_MKT_CAP,BETA_ADJ_OVERRIDABLE,BEST_DIV_YLD
4/29/97,772.96,794.44,434895488,772.96,772.96,17.5399,0,0.93,#N/A N/A
4/30/97,791.21,804.13,471249696,794.05,794.05,17.1671,0,0.93,#N/A N/A
5/1/97,793.21,802.95,377188896,801.34,801.34,17.0879,0,0.93,#N/A N/A
5/2/97,798.53,812.99,394828096,798.53,798.53,17.3986,0,0.94,#N/A N/A
5/5/97,811.8,830.29,460627392,812.97,812.97,17.7869,0,0.94,#N/A N/A
5/6/97,824.7,832.29,488244992,830.24,830.24,17.7231,0,0.94,#N/A N/A
5/7/97,814.7,827.76,417182400,827.76,827.76,17.4651,0,0.94,#N/A N/A
5/8/97,811.84,829.09,421398688,815.62,815.62,17.5644,0,0.94,#N/A N/A
5/9/97,815.78,827.69,358150496,820.26,820.26,17.6566,0,0.94,#N/A N/A
5/12/97,824.78,838.56,361951488,824.78,824.78,18.1635,0,0.94,#N/A N/A
5/13/97,829.12,838.49,408161408,837.66,837.66,18.0686,0,0.94,#N/A N/A
5/14/97,833.13,841.29,407024000,833.13,833.13,18.128,0,0.94,#N/A N/A
5/15/97,833.34,842.45,347864384,836.04,836.04,18.2749,0,0.94,#N/A N/A
5/16/97,829.15,841.88,416681696,841.88,841.88,18.0262,0,0.94,#N/A N/A
5/19/97,828.87,835.92,272576704,829.75,829.75,18.1089,0,0.94,#N/A N/A
5/20/97,826.41,841.96,374497792,833.27,833.27,18.2845,0,0.94,#N/A N/A
5/21/97,835.22,846.87,458753696,841.66,841.66,18.2395,0,0.94,#N/A N/A
5/22/97,833.86,841.91,308758688,839.35,839.35,18.1537,0,0.94,#N/A N/A
5/23/97,835.66,848.49,315039200,835.66,835.66,18.4003,0,0.94,#N/A N/A
5/26/97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,18.4003,0,#N/A N/A,#N/A N/A
5/27/97,840.96,851.53,379399616,847.03,847.03,18.4656,0,0.94,#N/A N/A
5/28/97,843.21,850.95,408995808,849.71,849.71,18.6143,0,0.94,#N/A N/A
5/29/97,842.61,848.96,385976000,847.21,847.21,18.5476,0,0.94,#N/A N/A
5/30/97,831.87,851.87,498471488,844.08,844.08,18.2102,0,0.94,#N/A N/A
6/2/97,844.61,851.34,347281504,848.28,848.28,18.1905,0,0.94,#N/A N/A
6/3/97,841.51,850.56,420506816,846.36,846.36,18.2038,0,0.94,#N/A N/A
6/4/97,838.82,845.55,370644192,845.48,845.48,18.1253,0,0.94,#N/A N/A
6/5/97,840.11,848.89,353319808,840.11,840.11,18.1942,0,0.94,#N/A N/A
6/6/97,843.36,859.24,373153984,843.43,843.43,18.5583,0,0.94,#N/A N/A
6/9/97,858.01,865.14,382291200,858.01,858.01,18.7213,0,0.94,#N/A N/A
6/10/97,862.18,870.05,425091392,862.91,862.91,18.7671,0,0.94,#N/A N/A
6/11/97,865.15,870.66,401738912,865.27,865.27,18.862,0,0.94,#N/A N/A
6/12/97,869.01,884.34,465044896,869.57,869.57,19.1613,0,0.94,#N/A N/A
6/13/97,883.48,894.69,454015008,883.48,883.48,19.4921,0,0.94,#N/A N/A
6/16/97,891.21,895.17,324950112,893.27,893.27,19.5483,0,0.94,#N/A N/A
6/17/97,886.19,897.6,419020800,893.9,893.9,19.5705,0,0.94,#N/A N/A
6/18/97,887.03,894.42,389900416,894.42,894.42,19.4422,0,0.94,#N/A N/A
6/19/97,888.99,900.09,425696096,889.06,889.06,19.7252,0,0.94,#N/A N/A
6/20/97,897.77,901.77,522102304,897.99,897.99,19.7614,0,0.94,#N/A N/A
6/23/97,878.43,898.7,377608608,898.7,898.7,19.315,0,0.94,#N/A N/A
6/24/97,878.62,896.75,429056608,878.62,878.62,19.7087,0,0.94,#N/A N/A
6/25/97,882.24,902.09,458631904,896.34,896.34,19.64,0,0.94,#N/A N/A
6/26/97,879.32,893.21,372728608,888.99,888.99,19.5257,0,0.94,#N/A N/A
6/27/97,883.68,894.7,351593504,883.68,883.68,19.6167,0,0.94,#N/A N/A
6/30/97,879.82,892.62,396086048,887.3,887.3,18.97,0,0.94,#N/A N/A
7/1/97,884.54,893.88,413347808,885.14,885.14,19.0075,0,0.94,#N/A N/A
7/2/97,891.03,904.05,412148800,891.03,891.03,19.2857,0,0.94,#N/A N/A
7/3/97,904.03,917.82,288547488,904.03,904.03,19.5601,0,0.94,#N/A N/A
7/4/97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.6148,0,#N/A N/A,#N/A N/A
7/7/97,909.69,923.26,393064096,916.92,916.92,19.5411,0,0.94,#N/A N/A
7/8/97,911.56,918.76,385590592,912.2,912.2,19.6911,0,0.94,#N/A N/A
7/9/97,902.48,922.03,491727104,918.75,918.75,19.461,0,0.94,#N/A N/A
7/10/97,904.31,916.54,441305408,907.54,907.54,19.5843,0,0.94,#N/A N/A
7/11/97,913.11,919.74,408820192,913.78,913.78,19.6495,0,0.94,#N/A N/A
7/14/97,912.02,921.78,401099904,916.7,916.68,19.9789,0,0.94,#N/A N/A
7/15/97,914.52,926.15,495039904,918.38,918.38,20.159,0,0.94,#N/A N/A
7/16/97,925.76,939.32,566165184,925.76,925.76,20.402,0,0.94,#N/A N/A
7/17/97,927.9,936.96,532432192,936.59,936.59,20.3144,0,0.94,#N/A N/A
7/18/97,912.9,931.61,513435712,931.61,931.61,19.9414,0,0.94,#N/A N/A
7/21/97,907.12,915.38,390955904,915.3,915.3,19.8913,0,0.94,#N/A N/A
7/22/97,912.94,934.38,459372416,912.94,912.94,20.3688,0,0.94,#N/A N/A
7/23/97,933.98,941.8,495095008,933.98,933.98,20.418,0,0.94,#N/A N/A
7/24/97,926.91,941.51,461677312,936.56,936.56,20.4963,0,0.94,#N/A N/A
7/25/97,936.09,945.65,420837888,940.3,940.3,20.4381,0,0.94,#N/A N/A
7/28/97,935.19,942.97,359322112,938.79,938.79,20.4756,0,0.94,#N/A N/A
7/29/97,932.56,942.96,429496704,936.45,936.45,20.6628,0,0.94,#N/A N/A
7/30/97,941.98,953.98,436683904,942.29,942.29,20.8771,0,0.94,#N/A N/A
7/31/97,948.89,957.73,443726688,952.29,952.29,20.3178,0,0.94,#N/A N/A
8/1/97,939.05,955.33,413179808,954.29,954.29,20.108,0,0.94,#N/A N/A
8/4/97,943.6,953.18,361712096,947.14,947.14,20.1832,0,0.94,#N/A N/A
8/5/97,948.92,954.21,406403392,950.3,950.3,20.2327,0,0.94,#N/A N/A
8/6/97,949.45,962.43,475643712,952.37,952.37,20.386,0,0.94,#N/A N/A
8/7/97,950.87,964.17,476720096,960.32,960.32,20.1871,0,0.94,#N/A N/A
8/8/97,925.74,951.19,489873312,951.19,951.19,19.8169,0,0.94,#N/A N/A
8/11/97,925.39,938.5,439878688,933.54,933.54,19.8903,0,0.94,#N/A N/A
8/12/97,925.66,942.99,433985216,937,937,19.6678,0,0.94,#N/A N/A
8/13/97,916.54,935.77,521948992,926.53,926.53,19.581,0,0.94,#N/A N/A
8/14/97,916.92,930.07,420545888,922.02,922.02,19.6451,0,0.94,#N/A N/A
8/15/97,900.81,924.77,434633408,924.77,924.77,19.1516,0,0.94,#N/A N/A
8/18/97,893.34,912.57,450739904,900.81,900.81,19.4153,0,0.94,#N/A N/A
8/19/97,912.49,926.01,476938496,912.49,912.49,19.7062,0,0.94,#N/A N/A
8/20/97,924.58,939.35,435772800,926.01,926.01,20.0031,0,0.94,#N/A N/A
8/21/97,921.35,939.47,460194912,939.35,939.35,19.6962,0,0.94,#N/A N/A
8/22/97,905.42,925.05,442031712,925.05,925.05,19.6328,0,0.94,#N/A N/A
8/25/97,917.29,930.93,322949184,923.55,923.55,19.5729,0,0.94,#N/A N/A
8/26/97,911.72,922.47,398225792,920.16,920.16,19.4225,0,0.94,#N/A N/A
8/27/97,903.83,916.23,422821504,913.02,913.02,19.4406,0,0.94,#N/A N/A
8/28/97,898.65,915.9,417799808,913.7,913.7,19.2316,0,0.94,#N/A N/A
8/29/97,896.82,907.28,313594912,903.67,903.67,19.0457,0,0.94,#N/A N/A
9/1/97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.014,0,#N/A N/A,#N/A N/A
9/2/97,899.47,927.58,387936608,899.47,899.47,19.5966,0,0.94,#N/A N/A
9/3/97,926.87,935.9,439067296,927.58,927.58,19.6343,0,0.94,#N/A N/A
9/4/97,925.59,933.36,421720384,927.86,927.86,19.6929,0,0.94,#N/A N/A
9/5/97,924.05,940.37,421549184,930.87,930.87,19.6864,0,0.94,#N/A N/A
9/8/97,929.05,936.5,361431200,929.05,929.05,19.7258,0,0.94,#N/A N/A
9/9/97,927.28,938.9,431491488,931.2,931.2,19.7783,0,0.94,#N/A N/A
9/10/97,918.76,933.62,438999392,933.62,933.62,19.4655,0,0.94,#N/A N/A
9/11/97,902.56,919.03,484493088,919.03,919.03,19.3315,0,0.94,#N/A N/A
9/12/97,906.7,925.05,422946912,912.59,912.59,19.6184,0,0.94,#N/A N/A
9/15/97,919.41,928.9,368964800,923.91,923.91,19.5429,0,0.94,#N/A N/A
9/16/97,919.77,947.66,523004096,919.77,919.77,20.1247,0,0.95,#N/A N/A
9/17/97,941.99,950.29,485344288,945.64,945.64,20.0801,0,0.95,#N/A N/A
9/18/97,943,958.19,458228416,943,943,20.1648,0,0.95,#N/A N/A
9/19/97,943.9,952.35,521376992,947.29,947.29,20.2427,0,0.95,#N/A N/A
9/22/97,950.51,960.59,386749088,950.51,950.51,20.4571,0,0.95,#N/A N/A
9/23/97,948.07,955.78,419324992,955.43,955.43,20.4099,0,0.95,#N/A N/A
9/24/97,944.07,959.78,503617312,951.93,951.93,20.2425,0,0.95,#N/A N/A
9/25/97,937.38,947,426512896,944.48,944.48,20.0992,0,0.95,#N/A N/A
9/26/97,937.91,946.44,390468704,937.91,937.91,20.3195,0,0.95,#N/A N/A
9/29/97,941.94,953.96,350603104,945.22,945.22,20.511,0,0.95,#N/A N/A
9/30/97,947.28,955.17,432509184,953.34,953.34,20.1682,0,0.95,#N/A N/A
10/1/97,947.28,956.71,594434176,947.28,947.28,20.2269,0,0.95,#N/A N/A
10/2/97,952.94,960.46,429469088,955.41,955.41,20.3806,0,0.95,#N/A N/A
10/3/97,955.13,975.47,523212416,960.46,960.46,20.4858,0,0.95,#N/A N/A
10/6/97,965.03,974.16,395996000,965.03,965.03,20.6416,0,0.95,#N/A N/A
10/7/97,971.95,983.12,450911008,972.69,972.69,20.8772,0,0.95,#N/A N/A
10/8/97,968.65,983.12,443010304,983.12,983.12,20.6858,0,0.95,#N/A N/A
10/9/97,963.34,974.72,393480288,973.84,973.84,20.6178,0,0.95,#N/A N/A
10/10/97,963.42,970.62,336856704,970.62,970.62,20.6237,0,0.95,#N/A N/A
10/13/97,966.95,973.46,259943296,966.98,966.98,20.7155,0,0.95,#N/A N/A
10/14/97,961.87,972.86,397962912,968.1,968.1,20.8106,0,0.95,#N/A N/A
10/15/97,962.75,970.28,511263616,970.28,970.28,20.7177,0,0.95,#N/A N/A
10/16/97,950.77,973.38,548877376,965.72,965.72,20.5473,0,0.95,#N/A N/A
10/17/97,931.58,955.23,609427520,955.23,955.23,20.312,0,0.95,#N/A N/A
10/20/97,941.43,955.72,441321600,944.16,944.16,20.548,0,0.95,#N/A N/A
10/21/97,955.61,972.56,491982016,955.61,955.61,20.9082,0,0.95,#N/A N/A
10/22/97,965.66,972.61,486640704,972.28,972.28,20.8318,0,0.95,#N/A N/A
10/23/97,944.16,968.49,561187520,968.49,968.49,20.4964,0,0.95,#N/A N/A
10/24/97,937.55,960.04,634780928,950.69,950.69,20.3057,0,0.95,#N/A N/A
10/27/97,876.73,941.64,605360704,941.64,941.64,18.9252,0,0.95,#N/A N/A
10/28/97,855.27,923.09,1038881728,876.99,876.99,19.8927,0,0.95,#N/A N/A
10/29/97,913.88,935.24,668552192,921.85,921.85,19.8137,0,0.95,#N/A N/A
10/30/97,903.68,923.28,607867776,919.16,919.16,19.492,0,0.95,#N/A N/A
10/31/97,903.68,919.93,516893600,903.68,903.68,19.4568,0,0.96,#N/A N/A
11/3/97,914.62,939.02,458336000,914.62,914.62,19.9099,0,0.95,#N/A N/A
11/4/97,932.66,941.4,436696608,938.99,938.99,19.9582,0,0.95,#N/A N/A
11/5/97,938.16,949.62,458530400,940.76,940.76,20.0012,0,0.95,#N/A N/A
11/6/97,934.16,942.85,419516896,942.76,942.76,19.9043,0,0.95,#N/A N/A
11/7/97,915.39,938.03,502382496,938.03,938.03,19.7264,0,0.95,#N/A N/A
11/10/97,920.26,935.9,439726784,927.51,927.51,19.5922,0,0.95,#N/A N/A
11/11/97,919.63,928.29,391523712,921.13,921.13,19.6587,0,0.95,#N/A N/A
11/12/97,905.34,923.88,533349088,923.78,923.78,19.293,0,0.95,#N/A N/A
11/13/97,900.61,917.79,557702912,905.96,905.96,19.5209,0,0.95,#N/A N/A
11/14/97,915.34,930.44,527750784,916.66,916.66,19.8104,0,0.95,#N/A N/A
11/17/97,928.35,949.66,486893792,928.35,928.35,20.1752,0,0.96,#N/A N/A
11/18/97,937.43,947.65,421194208,946.2,946.2,20.0099,0,0.96,#N/A N/A
11/19/97,934.83,947.28,402340896,938.23,938.23,20.1428,0,0.96,#N/A N/A
11/20/97,944.59,961.83,481446112,944.59,944.59,20.4911,0,0.96,#N/A N/A
11/21/97,954.6,964.55,499276704,958.98,958.98,20.6164,0,0.96,#N/A N/A
11/24/97,945.22,963.09,405784000,963.09,963.09,20.3029,0,0.96,#N/A N/A
11/25/97,944.71,954.47,469980704,951.23,946.67,20.413,0,0.96,#N/A N/A
11/26/97,950.82,956.47,369621792,950.82,950.82,20.4245,0,0.96,#N/A N/A
11/27/97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.4245,0,#N/A N/A,#N/A N/A
11/28/97,951.64,959.13,145770000,951.64,951.64,20.4079,0,0.96,#N/A N/A
12/1/97,955.4,974.78,475215392,955.4,955.4,20.8046,0,0.96,#N/A N/A
12/2/97,969.83,976.2,468221312,974.78,974.78,20.7479,0,0.96,#N/A N/A
12/3/97,966.16,980.81,514029184,971.68,971.68,20.8628,0,0.96,#N/A N/A
12/4/97,971.37,983.36,481231808,976.77,976.77,20.7757,0,0.96,#N/A N/A
12/5/97,969.1,986.25,447862688,973.1,973.1,21.0381,0,0.96,#N/A N/A
12/8/97,979.57,985.67,385420896,983.79,983.79,20.997,0,0.96,#N/A N/A
12/9/97,973.81,982.37,600816000,982.37,982.37,20.8552,0,0.96,#N/A N/A
12/10/97,962.68,975.78,558267392,975.78,975.78,20.7384,0,0.96,#N/A N/A
12/11/97,951.89,969.79,560818688,969.79,969.79,20.4177,0,0.96,#N/A N/A
12/12/97,947,961.32,504408288,954.94,954.94,20.4169,0,0.96,#N/A N/A
12/15/97,953.39,965.96,530938112,953.39,953.39,20.6301,0,0.96,#N/A N/A
12/16/97,963.39,973,490520800,963.39,963.39,20.7425,0,0.96,#N/A N/A
12/17/97,964.25,974.3,493216384,968.04,968.04,20.705,0,0.96,#N/A N/A
12/18/97,950.55,965.54,516235584,965.54,965.54,20.4759,0,0.96,#N/A N/A
12/19/97,924.92,955.3,714976512,955.3,955.3,20.3175,0,0.96,#N/A N/A
12/22/97,946.25,956.73,411330112,946.78,946.78,20.4531,0,0.96,#N/A N/A
12/23/97,938.91,954.51,376354208,953.7,953.7,20.1563,0,0.96,#N/A N/A
12/24/97,932.7,942.88,214230496,939.13,939.13,20.0148,0,0.96,#N/A N/A
12/25/97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.0148,0,#N/A N/A,#N/A N/A
12/26/97,932.7,939.99,123972000,932.7,932.7,20.1145,0,0.96,#N/A N/A
12/29/97,936.46,953.95,328904192,936.46,936.46,20.4652,0,0.96,#N/A N/A
12/30/97,953.35,970.84,367606208,953.35,953.35,20.8631,0,0.96,#N/A N/A
12/31/97,967.41,975.02,346193504,970.84,970.84,20.7899,0,0.96,#N/A N/A
1/1/98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,18.6522,0,#N/A N/A,#N/A N/A
1/2/98,965.73,975.04,313200704,970.43,970.43,18.7465,0,0.96,#N/A N/A
1/5/98,969,982.63,520630400,975.04,975.04,18.7819,0,0.96,#N/A N/A
1/6/98,962.68,977.07,488258304,977.07,977.07,18.5889,0,0.96,#N/A N/A
1/7/98,952.67,966.58,529119008,966.58,966.58,18.5395,0,0.96,#N/A N/A
1/8/98,955.04,964,518371584,964,964,18.3866,0,0.96,#N/A N/A
1/9/98,921.72,956.05,641203072,956.05,956.05,17.9003,0,0.96,#N/A N/A
1/12/98,912.83,939.25,599367616,927.69,927.69,18.1542,0,0.96,#N/A N/A
1/13/98,939.21,952.14,555541504,939.21,939.21,18.3982,0,0.96,#N/A N/A
1/14/98,948,958.12,522486432,952.12,952.12,18.5056,0,0.96,#N/A N/A
1/15/98,950.27,957.94,483578208,957.94,957.94,18.379,0,0.96,#N/A N/A
1/16/98,950.73,965.12,553845696,950.73,950.73,18.6277,0,0.96,#N/A N/A
1/19/98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,18.6277,0,#N/A N/A,#N/A N/A
1/20/98,961.48,978.6,519291008,961.51,961.51,18.9812,0,0.96,#N/A N/A
1/21/98,963.29,978.6,533942208,978.6,978.6,18.89,0,0.96,#N/A N/A
1/22/98,959.49,970.81,513474496,970.81,970.81,18.7342,0,0.96,#N/A N/A
1/23/98,950.86,966.44,495140416,963.04,963.04,18.7028,0,0.96,#N/A N/A
1/26/98,954.24,963.04,443280288,957.59,957.59,18.6952,0,0.96,#N/A N/A
1/27/98,956.26,973.23,532485792,956.95,956.95,18.9908,0,0.96,#N/A N/A
1/28/98,969.02,978.63,598512768,969.02,969.02,19.1692,0,0.96,#N/A N/A
1/29/98,975.21,992.65,629514112,977.46,977.46,19.3282,0,0.96,#N/A N/A
1/30/98,979.63,987.41,483844608,985.49,985.49,19.0959,0,0.96,#N/A N/A
2/2/98,980.28,1002.48,600820480,980.28,980.28,19.3836,0,0.96,#N/A N/A
2/3/98,996.9,1006.13,558293824,1001.27,1001.27,19.4852,0,0.96,#N/A N/A
2/4/98,999.43,1009.52,557958720,1006,1006,19.4955,0,0.96,#N/A N/A
2/5/98,1000.27,1013.51,572326528,1006.9,1006.9,19.421,0,0.96,#N/A N/A
2/6/98,1003.36,1013.07,467423104,1003.54,1003.54,19.6564,0,0.96,#N/A N/A
2/9/98,1006.28,1015.33,425259200,1012.46,1012.46,19.6175,0,0.96,#N/A N/A
2/10/98,1010.71,1022.15,520856192,1010.74,1010.74,19.7966,0,0.96,#N/A N/A
2/11/98,1016.38,1020.71,473801408,1019.01,1019.01,19.8219,0,0.96,#N/A N/A
2/12/98,1008.55,1026.3,499061792,1020.01,1020.01,19.8986,0,0.96,#N/A N/A
2/13/98,1017.71,1024.14,389681600,1024.14,1024.14,19.8501,0,0.96,#N/A N/A
2/16/98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.8501,0,#N/A N/A,#N/A N/A
2/17/98,1020.09,1028.02,460967104,1020.09,1020.09,19.8974,0,0.96,#N/A N/A
2/18/98,1021.7,1032.08,460095104,1022.76,1022.76,20.0753,0,0.96,#N/A N/A
2/19/98,1026.62,1032.93,497353088,1032.08,1032.08,20.0014,0,0.96,#N/A N/A
2/20/98,1022.69,1034.21,499955104,1028.28,1028.28,20.1434,0,0.96,#N/A N/A
2/23/98,1031.76,1038.68,458193792,1034.21,1034.21,20.3316,0,0.96,#N/A N/A
2/24/98,1028.89,1038.73,484401408,1038.14,1038.14,20.1733,0,0.96,#N/A N/A
2/25/98,1030.56,1045.79,493294784,1030.56,1030.56,20.4262,0,0.96,#N/A N/A
2/26/98,1039.85,1048.68,523551712,1042.9,1042.9,20.5271,0,0.96,#N/A N/A
2/27/98,1044.4,1051.66,505057216,1048.67,1048.67,20.4858,0,0.96,#N/A N/A
3/2/98,1044.7,1053.98,480919712,1049.34,1049.34,20.4441,0,0.96,#N/A N/A
3/3/98,1043.41,1052.02,521581408,1047.7,1047.7,20.5196,0,0.96,#N/A N/A
3/4/98,1042.74,1052.02,528116800,1052.02,1052.02,20.4313,0,0.96,#N/A N/A
3/5/98,1030.87,1047.33,625622272,1047.33,1047.33,20.1883,0,0.96,#N/A N/A
3/6/98,1035.05,1055.69,562901504,1035.05,1035.05,20.7078,0,0.96,#N/A N/A
3/9/98,1050.02,1058.55,555870016,1055.69,1055.69,20.7102,0,0.96,#N/A N/A
3/10/98,1052.31,1064.59,547209280,1052.31,1052.31,20.9437,0,0.96,#N/A N/A
3/11/98,1064.22,1069.18,522449408,1064.25,1064.25,21.0115,0,0.96,#N/A N/A
3/12/98,1063.54,1071.87,481928512,1068.47,1068.47,21.0279,0,0.96,#N/A N/A
3/13/98,1066.57,1075.86,486828192,1069.92,1069.92,21.1009,0,0.96,#N/A N/A
3/16/98,1068.61,1079.46,438116608,1068.61,1068.61,21.3034,0,0.96,#N/A N/A
3/17/98,1073.29,1080.52,542095296,1079.27,1079.27,21.3227,0,0.96,#N/A N/A
3/18/98,1077.77,1085.52,493231616,1080.45,1080.45,21.4307,0,0.96,#N/A N/A
3/19/98,1084.3,1089.74,446427008,1085.52,1085.52,21.5109,0,0.96,#N/A N/A
3/20/98,1089.39,1101.04,574946176,1089.74,1089.74,21.8985,0,0.96,#N/A N/A
3/23/98,1094.25,1101.16,500731904,1099.16,1099.16,21.8282,0,0.96,#N/A N/A
3/24/98,1095.55,1106.75,484964288,1095.55,1095.55,22.0426,0,0.96,#N/A N/A
3/25/98,1092.84,1113.07,588072000,1105.65,1105.65,21.9726,0,0.96,#N/A N/A
3/26/98,1097,1106.28,461619584,1101.93,1101.93,21.956,0,0.96,#N/A N/A
3/27/98,1091.14,1107.18,479079904,1100.8,1100.8,21.8865,0,0.96,#N/A N/A
3/30/98,1090.02,1099.16,381537792,1095.44,1095.44,21.8791,0,0.96,#N/A N/A
3/31/98,1093.55,1110.13,494093600,1093.55,1093.55,21.8265,0,0.96,#N/A N/A
4/1/98,1095.29,1109.19,519964512,1101.75,1101.75,21.9213,0,0.96,#N/A N/A
4/2/98,1107.89,1121.01,520403488,1108.15,1108.15,22.2874,0,0.96,#N/A N/A
4/3/98,1118.12,1126.36,514765888,1120.01,1120.01,22.417,0,0.96,#N/A N/A
4/6/98,1121.37,1131.99,523955904,1122.7,1122.7,22.3224,0,0.96,#N/A N/A
4/7/98,1102.44,1121.38,567366784,1121.38,1121.38,22.1207,0,0.96,#N/A N/A
4/8/98,1098.21,1111.6,502799904,1109.55,1109.54,21.9461,0,0.96,#N/A N/A
4/9/98,1101.65,1111.45,410536608,1101.65,1101.65,22.1169,0,0.96,#N/A N/A
4/10/98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.157,0,#N/A N/A,#N/A N/A
4/13/98,1100.6,1110.75,476688608,1110.67,1110.67,22.1469,0,0.96,#N/A N/A
4/14/98,1109.48,1115.95,488930304,1109.69,1109.69,22.2662,0,0.96,#N/A N/A
4/15/98,1112.24,1119.9,552825024,1115.75,1115.75,22.3308,0,0.96,#N/A N/A
4/16/98,1105.27,1119.32,576734592,1119.32,1119.32,22.121,0,0.96,#N/A N/A
4/17/98,1104.95,1122.72,531132288,1108.17,1108.17,22.4605,0,0.96,#N/A N/A
4/20/98,1118.47,1124.88,460980000,1122.72,1122.72,22.5057,0,0.96,#N/A N/A
4/21/98,1119.54,1129.65,529026400,1123.65,1123.65,22.5613,0,0.96,#N/A N/A
4/22/98,1126.29,1132.98,556496384,1126.67,1126.67,22.6474,0,0.96,#N/A N/A
4/23/98,1117.49,1130.54,523302688,1130.54,1130.54,22.4434,0,0.96,#N/A N/A
4/24/98,1104.77,1122.81,484426208,1119.58,1119.58,22.2397,0,0.96,#N/A N/A
4/27/98,1076.7,1107.9,547128000,1107.9,1107.9,21.8425,0,0.96,#N/A N/A
4/28/98,1081.49,1095.94,521183200,1086.54,1086.54,21.8179,0,0.96,#N/A N/A
4/29/98,1084.65,1098.24,474057408,1085.11,1085.11,22.0718,0,0.96,#N/A N/A
4/30/98,1094.63,1116.97,534915200,1094.63,1094.63,22.188,0,0.96,#N/A N/A
5/1/98,1111.75,1121.02,429552384,1111.75,1111.75,22.4039,0,0.96,#N/A N/A
5/4/98,1121,1130.52,425592800,1121,1121,22.4434,0,0.96,#N/A N/A
5/5/98,1111.16,1122.07,421665088,1122.07,1122.07,22.3232,0,0.96,#N/A N/A
5/6/98,1104.64,1118.39,472149312,1115.5,1115.5,22.1908,0,0.96,#N/A N/A
5/7/98,1094.59,1105.58,470394624,1104.92,1104.92,21.9858,0,0.96,#N/A N/A
5/8/98,1094.53,1111.42,450300704,1095.14,1095.14,22.263,0,0.96,#N/A N/A
5/11/98,1103.72,1119.13,470891488,1108.14,1108.14,22.2339,0,0.96,#N/A N/A
5/12/98,1102.78,1115.96,490593088,1106.64,1106.64,22.4546,0,0.96,#N/A N/A
5/13/98,1114.93,1122.22,514070784,1115.79,1115.79,22.5212,0,0.96,#N/A N/A
5/14/98,1112.43,1124.03,471508896,1118.86,1118.86,22.4995,0,0.96,#N/A N/A
5/15/98,1107.11,1118.66,522276288,1117.37,1117.37,22.3012,0,0.96,#N/A N/A
5/18/98,1097.99,1112.44,426276000,1108.73,1108.73,22.3077,0,0.96,#N/A N/A
5/19/98,1105.82,1113.5,458128512,1105.82,1105.82,22.444,0,0.96,#N/A N/A
5/20/98,1107.51,1119.08,486781792,1109.52,1109.52,22.6241,0,0.96,#N/A N/A
5/21/98,1111.94,1124.45,449959008,1119.06,1119.06,22.5292,0,0.96,#N/A N/A
5/22/98,1107.99,1116.89,371333792,1114.64,1114.64,22.4653,0,0.96,#N/A N/A
5/25/98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.4653,0,#N/A N/A,#N/A N/A
5/26/98,1094.01,1116.79,427344288,1110.47,1110.47,22.1645,0,0.96,#N/A N/A
5/27/98,1074.39,1094.44,540374592,1094.02,1094.02,22.1317,0,0.96,#N/A N/A
5/28/98,1089.06,1099.73,463361408,1092.23,1092.23,22.2289,0,0.96,#N/A N/A
5/29/98,1090.82,1104.16,444590912,1097.6,1097.6,21.8418,0,0.96,#N/A N/A
6/1/98,1084.22,1097.85,496229792,1090.82,1090.82,21.8678,0,0.96,#N/A N/A
6/2/98,1089.67,1098.71,523196512,1090.98,1090.98,21.9732,0,0.96,#N/A N/A
6/3/98,1081.09,1097.43,501833696,1093.22,1093.22,21.7511,0,0.96,#N/A N/A
6/4/98,1078.1,1095.93,508320000,1082.73,1082.73,21.9861,0,0.96,#N/A N/A
6/5/98,1094.83,1113.88,496361792,1094.83,1094.83,22.4421,0,0.96,#N/A N/A
6/8/98,1113.31,1119.7,422356096,1113.86,1113.86,22.5344,0,0.96,#N/A N/A
6/9/98,1111.31,1119.92,426995200,1115.72,1115.72,22.5851,0,0.96,#N/A N/A
6/10/98,1110.27,1126,483758496,1118.41,1118.41,22.4827,0,0.96,#N/A N/A
6/11/98,1094.28,1114.2,500122112,1112.28,1112.28,22.1292,0,0.96,#N/A N/A
6/12/98,1080.83,1098.84,520461888,1094.58,1094.58,22.2349,0,0.96,#N/A N/A
6/15/98,1077.01,1098.84,493996192,1098.84,1098.84,21.9532,0,0.96,#N/A N/A
6/16/98,1074.67,1087.59,565555968,1077.01,1077.01,22.1931,0,0.96,#N/A N/A
